clinic,date,type,wait_established,wait_new
TR,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,14.8,62
TR,10/2/2025,PULMONOLOGY,13.2,28.1
TR,10/2/2025,SLEEP MEDICINE,31.5,89.2
TR,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.5,3
TR,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.6,24.7
TR,10/2/2025,UROLOGY,11.4,56.7
TR,10/2/2025,WOMEN'S HEALTH,1.9,20
JM,10/2/2025,AUDIOLOGY,20.9,31.9
JM,10/2/2025,CARDIOLOGY,10.4,44.2
JM,10/2/2025,DENTAL,9.8,85
JM,10/2/2025,DERMATOLOGY,12.6,44
JM,10/2/2025,ENDOCRINOLOGY,20.6,66.3
JM,10/2/2025,GASTROENTEROLOGY,13.9,45
JM,10/2/2025,MENTAL HEALTH GROUP,12.9,68
JM,10/2/2025,MENTAL HEALTH INDIVIDUAL,14.7,33.4
JM,10/2/2025,NEUROLOGY,18.5,117
JM,10/2/2025,OB/GYN,2.7,21.8
JM,10/2/2025,OCCUPATIONAL THERAPY,13.5,43.3
JM,10/2/2025,ONCOLOGY,1.2,22.9
JM,10/2/2025,OPHTHALMOLOGY,27.6,116.8
JM,10/2/2025,OPTOMETRY,14.4,88.1
JM,10/2/2025,ORTHOPEDICS,8.4,27.1
JM,10/2/2025,PAIN MEDICINE,32.1,98.5
JM,10/2/2025,PHYSICAL THERAPY,25.5,77.1
JM,10/2/2025,PODIATRY,44,148.5
JM,10/2/2025,PRIMARY CARE,6.4,17.8
JM,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.5,15.3
JM,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,11.2,NA
JM,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.5,155.7
JM,10/2/2025,PULMONOLOGY,30.9,57.4
JM,10/2/2025,SLEEP MEDICINE,9.8,37.8
JM,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.8,NA
JM,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.8,12.8
JM,10/2/2025,UROLOGY,14.1,56.4
SF,10/2/2025,AUDIOLOGY,4.2,28
SF,10/2/2025,CARDIOLOGY,13.9,27.5
SF,10/2/2025,DENTAL,10.8,77.2
SF,10/2/2025,DERMATOLOGY,7.5,29.7
SF,10/2/2025,ENDOCRINOLOGY,12,39.8
SF,10/2/2025,GASTROENTEROLOGY,6.7,27.9
SF,10/2/2025,MENTAL HEALTH GROUP,4.8,13
SF,10/2/2025,MENTAL HEALTH INDIVIDUAL,7.2,50.3
SF,10/2/2025,NEUROLOGY,9.8,31.1
SF,10/2/2025,OB/GYN,33.5,58.3
SF,10/2/2025,OCCUPATIONAL THERAPY,3.9,17.4
SF,10/2/2025,ONCOLOGY,2.3,27.3
SF,10/2/2025,OPHTHALMOLOGY,13.8,58
SF,10/2/2025,OPTOMETRY,15.8,51.2
SF,10/2/2025,ORTHOPEDICS,18.6,28.6
SF,10/2/2025,PAIN MEDICINE,12.7,27.7
SF,10/2/2025,PHYSICAL THERAPY,8.2,39.4
SF,10/2/2025,PODIATRY,7.4,44.8
SF,10/2/2025,PRIMARY CARE,8.8,18.9
SF,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.3,5.8
SF,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,3.2,NA
SF,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.3,NA
SF,10/2/2025,PULMONOLOGY,41.1,32.3
SF,10/2/2025,SLEEP MEDICINE,32.9,39.7
SF,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,24.4
SF,10/2/2025,UROLOGY,6.8,21.5
SF,10/2/2025,WOMEN'S HEALTH,1.9,6.5
WLA,10/2/2025,AUDIOLOGY,19.6,47.6
WLA,10/2/2025,CARDIOLOGY,15.9,21.6
WLA,10/2/2025,DENTAL,1.9,14.3
WLA,10/2/2025,DERMATOLOGY,15.5,41.3
WLA,10/2/2025,ENDOCRINOLOGY,17.4,48.3
WLA,10/2/2025,GASTROENTEROLOGY,16.7,57.8
WLA,10/2/2025,MENTAL HEALTH GROUP,9.8,45.1
WLA,10/2/2025,MENTAL HEALTH INDIVIDUAL,12.2,71.6
WLA,10/2/2025,NEUROLOGY,25,85.8
WLA,10/2/2025,OB/GYN,22,58.8
WLA,10/2/2025,OCCUPATIONAL THERAPY,14.5,24.6
WLA,10/2/2025,ONCOLOGY,8,23.1
WLA,10/2/2025,OPHTHALMOLOGY,16.4,39.4
WLA,10/2/2025,OPTOMETRY,28.5,43.2
WLA,10/2/2025,ORTHOPEDICS,8.9,83.1
WLA,10/2/2025,PAIN MEDICINE,15.7,55.1
WLA,10/2/2025,PHYSICAL THERAPY,14.2,38.5
WLA,10/2/2025,PODIATRY,5.7,33.4
WLA,10/2/2025,PRIMARY CARE,7.4,25.4
WLA,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,14.7,111.7
WLA,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.7,0
WLA,10/2/2025,PULMONOLOGY,16.8,46.5
WLA,10/2/2025,SLEEP MEDICINE,56,97.8
WLA,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33,64.2
WLA,10/2/2025,UROLOGY,11.1,44.6
WLA,10/2/2025,WOMEN'S HEALTH,10.3,34.8
JLP,10/2/2025,AUDIOLOGY,9.5,25
JLP,10/2/2025,CARDIOLOGY,12.4,43.2
JLP,10/2/2025,DERMATOLOGY,11.4,24.3
JLP,10/2/2025,GASTROENTEROLOGY,2.9,8.7
JLP,10/2/2025,MENTAL HEALTH GROUP,2.2,NA
JLP,10/2/2025,MENTAL HEALTH INDIVIDUAL,15.6,0.8
JLP,10/2/2025,NEUROLOGY,17.8,67.8
JLP,10/2/2025,ONCOLOGY,5.5,21.9
JLP,10/2/2025,OPHTHALMOLOGY,19.1,71.3
JLP,10/2/2025,OPTOMETRY,56.5,142.1
JLP,10/2/2025,ORTHOPEDICS,16.1,50.1
JLP,10/2/2025,PAIN MEDICINE,19.9,39.4
JLP,10/2/2025,PODIATRY,18.9,70.1
JLP,10/2/2025,PRIMARY CARE,12.7,55
JLP,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.4,19.3
JLP,10/2/2025,PULMONOLOGY,12.8,34.6
JLP,10/2/2025,SLEEP MEDICINE,88.9,343.9
JLP,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.2,9.1
JLP,10/2/2025,UROLOGY,9.5,44.9
JM,10/2/2025,AUDIOLOGY,20.9,31.9
JM,10/2/2025,CARDIOLOGY,10.4,44.2
JM,10/2/2025,DENTAL,9.8,85
JM,10/2/2025,DERMATOLOGY,12.6,44
JM,10/2/2025,ENDOCRINOLOGY,20.6,66.3
JM,10/2/2025,GASTROENTEROLOGY,13.9,45
JM,10/2/2025,MENTAL HEALTH GROUP,12.9,68
JM,10/2/2025,MENTAL HEALTH INDIVIDUAL,14.7,33.4
JM,10/2/2025,NEUROLOGY,18.5,117
JM,10/2/2025,OB/GYN,2.7,21.8
JM,10/2/2025,OCCUPATIONAL THERAPY,13.5,43.3
JM,10/2/2025,ONCOLOGY,1.2,22.9
JM,10/2/2025,OPHTHALMOLOGY,27.6,116.8
JM,10/2/2025,OPTOMETRY,14.4,88.1
JM,10/2/2025,ORTHOPEDICS,8.4,27.1
JM,10/2/2025,PAIN MEDICINE,32.1,98.5
JM,10/2/2025,PHYSICAL THERAPY,25.5,77.1
JM,10/2/2025,PODIATRY,44,148.5
JM,10/2/2025,PRIMARY CARE,6.4,17.8
JM,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,6.5,15.3
JM,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,11.2,NA
JM,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.5,155.7
JM,10/2/2025,PULMONOLOGY,30.9,57.4
JM,10/2/2025,SLEEP MEDICINE,9.8,37.8
JM,10/2/2025,SUBSTANCE USE DISORDER GROUP,0.8,NA
JM,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.8,12.8
JM,10/2/2025,UROLOGY,14.1,56.4
SF,10/4/2025,AUDIOLOGY,4.5,28.2
SF,10/4/2025,CARDIOLOGY,13.4,27.4
SF,10/4/2025,DENTAL,10.6,74.9
SF,10/4/2025,DERMATOLOGY,7.2,33.1
SF,10/4/2025,ENDOCRINOLOGY,11.8,38.4
SF,10/4/2025,GASTROENTEROLOGY,7.2,26.8
SF,10/4/2025,MENTAL HEALTH GROUP,4.7,13
SF,10/4/2025,MENTAL HEALTH INDIVIDUAL,7,48.2
SF,10/4/2025,NEUROLOGY,9.8,31.5
SF,10/4/2025,OB/GYN,30.5,53.7
SF,10/4/2025,OCCUPATIONAL THERAPY,3.6,17.4
SF,10/4/2025,ONCOLOGY,2.4,28
SF,10/4/2025,OPHTHALMOLOGY,14,60.2
SF,10/4/2025,OPTOMETRY,15.3,44.8
SF,10/4/2025,ORTHOPEDICS,18.9,32
SF,10/4/2025,PAIN MEDICINE,12,26.1
SF,10/4/2025,PHYSICAL THERAPY,7.9,38.3
SF,10/4/2025,PODIATRY,7.9,46.5
SF,10/4/2025,PRIMARY CARE,8.4,18.3
SF,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.2,6.1
SF,10/4/2025,PTSD SPECIFIC GROUP PROGRAMS,3.2,NA
SF,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.8,NA
SF,10/4/2025,PULMONOLOGY,39,38.1
SF,10/4/2025,SLEEP MEDICINE,32.9,38.7
SF,10/4/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
SF,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3,24.8
SF,10/4/2025,UROLOGY,6.8,20.2
SF,10/4/2025,WOMEN'S HEALTH,1.7,6.6
WLA,10/4/2025,AUDIOLOGY,18.2,47.4
WLA,10/4/2025,CARDIOLOGY,16.3,20.3
WLA,10/4/2025,DENTAL,1.9,14.6
WLA,10/4/2025,DERMATOLOGY,15.3,39.5
WLA,10/4/2025,ENDOCRINOLOGY,16.9,48.3
WLA,10/4/2025,GASTROENTEROLOGY,17.4,56.1
WLA,10/4/2025,MENTAL HEALTH GROUP,10.7,45.1
WLA,10/4/2025,MENTAL HEALTH INDIVIDUAL,12.4,74.9
WLA,10/4/2025,NEUROLOGY,25.1,84.7
WLA,10/4/2025,OB/GYN,21.8,57.4
WLA,10/4/2025,OCCUPATIONAL THERAPY,13.9,26.8
WLA,10/4/2025,ONCOLOGY,7.4,23.9
WLA,10/4/2025,OPHTHALMOLOGY,16.1,47.6
WLA,10/4/2025,OPTOMETRY,28.2,43.4
WLA,10/4/2025,ORTHOPEDICS,9.2,82.9
WLA,10/4/2025,PAIN MEDICINE,13.9,49.3
WLA,10/4/2025,PHYSICAL THERAPY,14.4,36.9
WLA,10/4/2025,PODIATRY,5.8,31.6
WLA,10/4/2025,PRIMARY CARE,7.3,25.5
WLA,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,14.7,104.6
WLA,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.1,0
WLA,10/4/2025,PULMONOLOGY,16.1,43.7
WLA,10/4/2025,SLEEP MEDICINE,53.6,98.8
WLA,10/4/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33.6,64.2
WLA,10/4/2025,UROLOGY,10.9,43.2
WLA,10/4/2025,WOMEN'S HEALTH,10,33.5
JLP,10/4/2025,AUDIOLOGY,9.3,25
JLP,10/4/2025,CARDIOLOGY,12.1,43.7
JLP,10/4/2025,DERMATOLOGY,11,22.5
JLP,10/4/2025,GASTROENTEROLOGY,3.8,8.7
JLP,10/4/2025,MENTAL HEALTH GROUP,2,NA
JLP,10/4/2025,MENTAL HEALTH INDIVIDUAL,16.1,0.6
JLP,10/4/2025,NEUROLOGY,17,65.4
JLP,10/4/2025,ONCOLOGY,5.6,22.2
JLP,10/4/2025,OPHTHALMOLOGY,18.9,70.1
JLP,10/4/2025,OPTOMETRY,52.9,129.4
JLP,10/4/2025,ORTHOPEDICS,15.9,49.7
JLP,10/4/2025,PAIN MEDICINE,19.6,37.4
JLP,10/4/2025,PODIATRY,18.3,72.1
JLP,10/4/2025,PRIMARY CARE,12,55
JLP,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,3.9,19.3
JLP,10/4/2025,PULMONOLOGY,12.4,34.7
JLP,10/4/2025,SLEEP MEDICINE,93,319.4
JLP,10/4/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.2,8.5
JLP,10/4/2025,UROLOGY,9.7,44.2
TR,10/4/2025,AUDIOLOGY,4.2,10.8
TR,10/4/2025,CARDIOLOGY,13.7,12.8
TR,10/4/2025,DENTAL,18.4,35.7
TR,10/4/2025,DERMATOLOGY,4.6,34
TR,10/4/2025,ENDOCRINOLOGY,10.2,41.4
TR,10/4/2025,GASTROENTEROLOGY,19.1,74.8
TR,10/4/2025,MENTAL HEALTH GROUP,4.9,70.4
TR,10/4/2025,MENTAL HEALTH INDIVIDUAL,8.7,24.9
TR,10/4/2025,NEUROLOGY,16.8,88.8
TR,10/4/2025,OB/GYN,5,25.5
TR,10/4/2025,OCCUPATIONAL THERAPY,13.3,44.4
TR,10/4/2025,ONCOLOGY,9.3,27.1
TR,10/4/2025,OPHTHALMOLOGY,5.1,12
TR,10/4/2025,OPTOMETRY,3.3,30.6
TR,10/4/2025,ORTHOPEDICS,2.5,12.1
TR,10/4/2025,PAIN MEDICINE,10.2,35.9
TR,10/4/2025,PHYSICAL THERAPY,13.3,49.1
TR,10/4/2025,PODIATRY,5.8,23.6
TR,10/4/2025,PRIMARY CARE,6.7,32.2
TR,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,15.2,57
TR,10/4/2025,PTSD SPECIFIC GROUP PROGRAMS,3.8,101
TR,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.9,62
TR,10/4/2025,PULMONOLOGY,13,29.6
TR,10/4/2025,SLEEP MEDICINE,31,86.6
TR,10/4/2025,SUBSTANCE USE DISORDER GROUP,0.4,3
TR,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.5,22.8
TR,10/4/2025,UROLOGY,11.4,58.6
TR,10/4/2025,WOMEN'S HEALTH,2.1,17.9
JM,10/4/2025,AUDIOLOGY,21.7,35.3
JM,10/4/2025,CARDIOLOGY,10.2,43.1
JM,10/4/2025,DENTAL,9.8,83.6
JM,10/4/2025,DERMATOLOGY,12,44.5
JM,10/4/2025,ENDOCRINOLOGY,20.4,66.7
JM,10/4/2025,GASTROENTEROLOGY,13.7,44.5
JM,10/4/2025,MENTAL HEALTH GROUP,12.1,68
JM,10/4/2025,MENTAL HEALTH INDIVIDUAL,14.4,36.3
JM,10/4/2025,NEUROLOGY,19.4,125
JM,10/4/2025,OB/GYN,3,21.2
JM,10/4/2025,OCCUPATIONAL THERAPY,13.5,43.9
JM,10/4/2025,ONCOLOGY,1.3,22.6
JM,10/4/2025,OPHTHALMOLOGY,27,123.1
JM,10/4/2025,OPTOMETRY,13.5,85.3
JM,10/4/2025,ORTHOPEDICS,7.9,29.7
JM,10/4/2025,PAIN MEDICINE,32.1,95
JM,10/4/2025,PHYSICAL THERAPY,25.5,76.7
JM,10/4/2025,PODIATRY,43.9,150.6
JM,10/4/2025,PRIMARY CARE,6,17.8
JM,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.9,14.8
JM,10/4/2025,PTSD SPECIFIC GROUP PROGRAMS,11.3,NA
JM,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.6,126.3
JM,10/4/2025,PULMONOLOGY,30.8,53.3
JM,10/4/2025,SLEEP MEDICINE,9.9,37.4
JM,10/4/2025,SUBSTANCE USE DISORDER GROUP,1.8,NA
JM,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.1,12.8
JM,10/4/2025,UROLOGY,13.9,55.6
SF,10/6/2025,AUDIOLOGY,4.8,29
SF,10/6/2025,CARDIOLOGY,13.8,27.2
SF,10/6/2025,DENTAL,10.2,74.7
SF,10/6/2025,DERMATOLOGY,7.1,32.8
SF,10/6/2025,ENDOCRINOLOGY,10.6,37.5
SF,10/6/2025,GASTROENTEROLOGY,7.9,29.1
SF,10/6/2025,MENTAL HEALTH GROUP,3.8,13
SF,10/6/2025,MENTAL HEALTH INDIVIDUAL,7.3,49.9
SF,10/6/2025,NEUROLOGY,9.9,31.2
SF,10/6/2025,OB/GYN,28.6,54.1
SF,10/6/2025,OCCUPATIONAL THERAPY,4.6,16.7
SF,10/6/2025,ONCOLOGY,2.6,29.4
SF,10/6/2025,OPHTHALMOLOGY,14,63.3
SF,10/6/2025,OPTOMETRY,15.6,48.4
SF,10/6/2025,ORTHOPEDICS,18.2,31.6
SF,10/6/2025,PAIN MEDICINE,12.2,30.1
SF,10/6/2025,PHYSICAL THERAPY,7.8,39.3
SF,10/6/2025,PODIATRY,8.6,47
SF,10/6/2025,PRIMARY CARE,8.6,18.1
SF,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.1,6
SF,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,4.2,NA
SF,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10,NA
SF,10/6/2025,PULMONOLOGY,42.3,41.8
SF,10/6/2025,SLEEP MEDICINE,33.5,39.5
SF,10/6/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.8,24.7
SF,10/6/2025,UROLOGY,6.7,21.3
SF,10/6/2025,WOMEN'S HEALTH,1.8,6.1
WLA,10/6/2025,AUDIOLOGY,18.8,53.6
WLA,10/6/2025,CARDIOLOGY,16.9,19.4
WLA,10/6/2025,DENTAL,1.8,14.8
WLA,10/6/2025,DERMATOLOGY,15.7,41.5
WLA,10/6/2025,ENDOCRINOLOGY,16.4,50.9
WLA,10/6/2025,GASTROENTEROLOGY,17.3,57.2
WLA,10/6/2025,MENTAL HEALTH GROUP,10.9,41.3
WLA,10/6/2025,MENTAL HEALTH INDIVIDUAL,12,85.7
WLA,10/6/2025,NEUROLOGY,25.3,84.3
WLA,10/6/2025,OB/GYN,21.7,56.3
WLA,10/6/2025,OCCUPATIONAL THERAPY,12.5,26.5
WLA,10/6/2025,ONCOLOGY,7.9,22.9
WLA,10/6/2025,OPHTHALMOLOGY,17,55.3
WLA,10/6/2025,OPTOMETRY,27,46.2
WLA,10/6/2025,ORTHOPEDICS,9.7,87.4
WLA,10/6/2025,PAIN MEDICINE,15,48.6
WLA,10/6/2025,PHYSICAL THERAPY,15.2,37.2
WLA,10/6/2025,PODIATRY,5.9,33.4
WLA,10/6/2025,PRIMARY CARE,7.3,25.8
WLA,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,13.9,95.9
WLA,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,4.8,0
WLA,10/6/2025,PULMONOLOGY,15.5,37.3
WLA,10/6/2025,SLEEP MEDICINE,54.5,99.8
WLA,10/6/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,33.9,63
WLA,10/6/2025,UROLOGY,10.5,43.8
WLA,10/6/2025,WOMEN'S HEALTH,10.3,34.6
JLP,10/6/2025,AUDIOLOGY,9.7,25.3
JLP,10/6/2025,CARDIOLOGY,10.9,41.5
JLP,10/6/2025,DERMATOLOGY,11.3,23.5
JLP,10/6/2025,GASTROENTEROLOGY,3.8,9.5
JLP,10/6/2025,MENTAL HEALTH GROUP,2.6,NA
JLP,10/6/2025,MENTAL HEALTH INDIVIDUAL,16,0.5
JLP,10/6/2025,NEUROLOGY,17.1,69.7
JLP,10/6/2025,ONCOLOGY,5.6,21.8
JLP,10/6/2025,OPHTHALMOLOGY,19.2,68.4
JLP,10/6/2025,OPTOMETRY,47.9,119.6
JLP,10/6/2025,ORTHOPEDICS,16.3,51
JLP,10/6/2025,PAIN MEDICINE,19.3,37.1
JLP,10/6/2025,PODIATRY,18.9,73.8
JLP,10/6/2025,PRIMARY CARE,11.2,55
JLP,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4,19.9
JLP,10/6/2025,PULMONOLOGY,11.9,36.1
JLP,10/6/2025,SLEEP MEDICINE,102.2,319.4
JLP,10/6/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.6,8.2
JLP,10/6/2025,UROLOGY,9.6,45
TR,10/6/2025,AUDIOLOGY,4.5,11.3
TR,10/6/2025,CARDIOLOGY,14.3,13.7
TR,10/6/2025,DENTAL,18.9,36.8
TR,10/6/2025,DERMATOLOGY,4.6,34.5
TR,10/6/2025,ENDOCRINOLOGY,10.6,42.9
TR,10/6/2025,GASTROENTEROLOGY,19.4,75.3
TR,10/6/2025,MENTAL HEALTH GROUP,5.2,70.4
TR,10/6/2025,MENTAL HEALTH INDIVIDUAL,8.8,24
TR,10/6/2025,NEUROLOGY,19.4,92.6
TR,10/6/2025,OB/GYN,3.5,26.7
TR,10/6/2025,OCCUPATIONAL THERAPY,12.7,43.2
TR,10/6/2025,ONCOLOGY,9.5,25.5
TR,10/6/2025,OPHTHALMOLOGY,5.3,13.3
TR,10/6/2025,OPTOMETRY,3.2,32.5
TR,10/6/2025,ORTHOPEDICS,2.4,11.7
TR,10/6/2025,PAIN MEDICINE,9.8,36.6
TR,10/6/2025,PHYSICAL THERAPY,13.2,49.7
TR,10/6/2025,PODIATRY,5.5,24
TR,10/6/2025,PRIMARY CARE,6.7,32.8
TR,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,16.2,57.6
TR,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,2.4,101
TR,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.8,61.5
TR,10/6/2025,PULMONOLOGY,12.1,30.3
TR,10/6/2025,SLEEP MEDICINE,30.4,85.6
TR,10/6/2025,SUBSTANCE USE DISORDER GROUP,0.4,3
TR,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.3,23.6
TR,10/6/2025,UROLOGY,10.6,54.3
TR,10/6/2025,WOMEN'S HEALTH,2,17.7
JM,10/6/2025,AUDIOLOGY,18.6,37.3
JM,10/6/2025,CARDIOLOGY,10.2,42.6
JM,10/6/2025,DENTAL,9.7,84.7
JM,10/6/2025,DERMATOLOGY,12.7,44.4
JM,10/6/2025,ENDOCRINOLOGY,21.8,67.4
JM,10/6/2025,GASTROENTEROLOGY,13.4,45.6
JM,10/6/2025,MENTAL HEALTH GROUP,12.4,76
JM,10/6/2025,MENTAL HEALTH INDIVIDUAL,14.1,37.9
JM,10/6/2025,NEUROLOGY,21.1,126.9
JM,10/6/2025,OB/GYN,2.9,19.7
JM,10/6/2025,OCCUPATIONAL THERAPY,12.7,43.1
JM,10/6/2025,ONCOLOGY,1.1,22.5
JM,10/6/2025,OPHTHALMOLOGY,28.1,135.7
JM,10/6/2025,OPTOMETRY,12.9,88.3
JM,10/6/2025,ORTHOPEDICS,7.5,31.2
JM,10/6/2025,PAIN MEDICINE,32.5,94.1
JM,10/6/2025,PHYSICAL THERAPY,24.7,75.8
JM,10/6/2025,PODIATRY,43.9,150.1
JM,10/6/2025,PRIMARY CARE,6.4,18.4
JM,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.8,13.8
JM,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,10.4,NA
JM,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.9,155.7
JM,10/6/2025,PULMONOLOGY,31.1,68.8
JM,10/6/2025,SLEEP MEDICINE,10.1,37.8
JM,10/6/2025,SUBSTANCE USE DISORDER GROUP,2.1,NA
JM,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.5,8.5
JM,10/6/2025,UROLOGY,13.5,57.8
SF,10/7/2025,AUDIOLOGY,5.1,28.6
SF,10/7/2025,CARDIOLOGY,13.8,27
SF,10/7/2025,DENTAL,10.2,73.8
SF,10/7/2025,DERMATOLOGY,7.1,34
SF,10/7/2025,ENDOCRINOLOGY,11.3,37.4
SF,10/7/2025,GASTROENTEROLOGY,7.8,31
SF,10/7/2025,MENTAL HEALTH GROUP,3.6,13
SF,10/7/2025,MENTAL HEALTH INDIVIDUAL,7.3,50
SF,10/7/2025,NEUROLOGY,9.7,30.5
SF,10/7/2025,OB/GYN,29.4,51.1
SF,10/7/2025,OCCUPATIONAL THERAPY,4.4,15.6
SF,10/7/2025,ONCOLOGY,2.8,30.5
SF,10/7/2025,OPHTHALMOLOGY,14.2,63.7
SF,10/7/2025,OPTOMETRY,15.6,46.6
SF,10/7/2025,ORTHOPEDICS,18.2,32.4
SF,10/7/2025,PAIN MEDICINE,12.6,30.6
SF,10/7/2025,PHYSICAL THERAPY,7.8,37.5
SF,10/7/2025,PODIATRY,8.8,47.7
SF,10/7/2025,PRIMARY CARE,8.7,17.2
SF,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.2,4.5
SF,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,4.8,NA
SF,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.6,NA
SF,10/7/2025,PULMONOLOGY,42.4,41.6
SF,10/7/2025,SLEEP MEDICINE,33.6,39
SF,10/7/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,24.7
SF,10/7/2025,UROLOGY,6.7,20.6
SF,10/7/2025,WOMEN'S HEALTH,1.7,4.1
WLA,10/7/2025,AUDIOLOGY,18.4,54.6
WLA,10/7/2025,CARDIOLOGY,16.9,19.9
WLA,10/7/2025,DENTAL,1.8,15.1
WLA,10/7/2025,DERMATOLOGY,15.7,40.4
WLA,10/7/2025,ENDOCRINOLOGY,15.6,50.6
WLA,10/7/2025,GASTROENTEROLOGY,17.4,57.2
WLA,10/7/2025,MENTAL HEALTH GROUP,11,41.3
WLA,10/7/2025,MENTAL HEALTH INDIVIDUAL,12,87.9
WLA,10/7/2025,NEUROLOGY,26.2,85.1
WLA,10/7/2025,OB/GYN,21.4,60.2
WLA,10/7/2025,OCCUPATIONAL THERAPY,12.3,27.5
WLA,10/7/2025,ONCOLOGY,8.2,21.7
WLA,10/7/2025,OPHTHALMOLOGY,17.3,56
WLA,10/7/2025,OPTOMETRY,25.5,46.1
WLA,10/7/2025,ORTHOPEDICS,10,87.6
WLA,10/7/2025,PAIN MEDICINE,15.1,50.6
WLA,10/7/2025,PHYSICAL THERAPY,15.7,38.5
WLA,10/7/2025,PODIATRY,6.2,33.1
WLA,10/7/2025,PRIMARY CARE,7.4,26.1
WLA,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,14.7,94.5
WLA,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
