clinic,date,type,wait_established,wait_new
MEDB,10/2/2025,PRIMARY CARE,2.8,28.8
MEDB,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.2,41
MEDB,10/2/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,19.2,NA
MEDB,10/2/2025,PULMONOLOGY,16.6,36.4
MEDB,10/2/2025,SLEEP MEDICINE,39.8,109.2
MEDB,10/2/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.2,10.5
MEDB,10/2/2025,UROLOGY,5.5,79.7
MEDB,10/2/2025,WOMEN'S HEALTH,4.2,22.5
TEC,10/2/2025,AUDIOLOGY,2.7,22.7
TEC,10/2/2025,CARDIOLOGY,4.3,9.6
TEC,10/2/2025,DENTAL,2.2,33.9
TEC,10/2/2025,DERMATOLOGY,10.7,104.1
TEC,10/2/2025,ENDOCRINOLOGY,5.5,57.3
TEC,10/2/2025,GASTROENTEROLOGY,2.5,30.7
TEC,10/2/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/2/2025,MENTAL HEALTH INDIVIDUAL,12.1,46.2
TEC,10/2/2025,NEUROLOGY,0,NA
TEC,10/2/2025,OB/GYN,3.8,18
TEC,10/2/2025,OCCUPATIONAL THERAPY,10.3,29.8
TEC,10/2/2025,ONCOLOGY,2.4,29.5
TEC,10/2/2025,OPHTHALMOLOGY,0.1,NA
TEC,10/2/2025,OPTOMETRY,4.3,31.7
TEC,10/2/2025,ORTHOPEDICS,1.7,20.2
TEC,10/2/2025,PAIN MEDICINE,10,54.8
TEC,10/2/2025,PHYSICAL THERAPY,2.5,26.4
TEC,10/2/2025,PODIATRY,2.3,26.8
TEC,10/2/2025,PRIMARY CARE,1.4,11.2
TEC,10/2/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.2,0.2
TEC,10/2/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,3.3,NA
TEC,10/2/2025,PULMONOLOGY,13.6,36
TEC,10/2/2025,SLEEP MEDICINE,5.5,17.8
TEC,10/2/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/2/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.1,8
TEC,10/2/2025,UROLOGY,3,32.1
TEC,10/2/2025,WOMEN'S HEALTH,1.1,6.3
DAL,10/4/2025,AUDIOLOGY,0.7,10
DAL,10/4/2025,CARDIOLOGY,11.3,31.9
DAL,10/4/2025,DENTAL,11.7,32.1
DAL,10/4/2025,ENDOCRINOLOGY,11.3,57.8
DAL,10/4/2025,GASTROENTEROLOGY,10,33.6
DAL,10/4/2025,MENTAL HEALTH GROUP,0.6,NA
DAL,10/4/2025,MENTAL HEALTH INDIVIDUAL,5.6,18.4
DAL,10/4/2025,NEUROLOGY,32.1,145.1
DAL,10/4/2025,OB/GYN,18.3,52
DAL,10/4/2025,OCCUPATIONAL THERAPY,10.7,21.1
DAL,10/4/2025,ONCOLOGY,2.9,27.3
DAL,10/4/2025,OPHTHALMOLOGY,7.8,36
DAL,10/4/2025,OPTOMETRY,23.4,85
DAL,10/4/2025,ORTHOPEDICS,11.7,30.7
DAL,10/4/2025,PAIN MEDICINE,5.8,36.9
DAL,10/4/2025,PHYSICAL THERAPY,21.6,43.2
DAL,10/4/2025,PODIATRY,21.1,48.1
DAL,10/4/2025,PRIMARY CARE,5.5,27.2
DAL,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8,24
DAL,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.2,NA
DAL,10/4/2025,PULMONOLOGY,11.5,18.9
DAL,10/4/2025,SLEEP MEDICINE,8.7,37.2
DAL,10/4/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.5,85.5
DAL,10/4/2025,UROLOGY,17.2,67.8
OET,10/4/2025,AUDIOLOGY,29.1,89.1
OET,10/4/2025,CARDIOLOGY,19.3,59.3
OET,10/4/2025,DENTAL,37.1,87.7
OET,10/4/2025,DERMATOLOGY,26.8,72.5
OET,10/4/2025,ENDOCRINOLOGY,4.6,15
OET,10/4/2025,GASTROENTEROLOGY,24.6,107.1
OET,10/4/2025,MENTAL HEALTH GROUP,1.8,11
OET,10/4/2025,MENTAL HEALTH INDIVIDUAL,28.6,23.8
OET,10/4/2025,NEUROLOGY,12.5,88
OET,10/4/2025,OB/GYN,12.8,70.8
OET,10/4/2025,OCCUPATIONAL THERAPY,38.1,45.2
OET,10/4/2025,ONCOLOGY,2.2,54.2
OET,10/4/2025,OPHTHALMOLOGY,12.8,62.1
OET,10/4/2025,OPTOMETRY,20.5,84.9
OET,10/4/2025,ORTHOPEDICS,8,34.4
OET,10/4/2025,PAIN MEDICINE,23.1,36.3
OET,10/4/2025,PHYSICAL THERAPY,13.1,44.8
OET,10/4/2025,PODIATRY,22.2,83.2
OET,10/4/2025,PRIMARY CARE,11.8,58.3
OET,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,9.1,25.7
OET,10/4/2025,PTSD SPECIFIC GROUP PROGRAMS,7,NA
OET,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.3,NA
OET,10/4/2025,PULMONOLOGY,41.5,96.5
OET,10/4/2025,SLEEP MEDICINE,9,133.6
OET,10/4/2025,SUBSTANCE USE DISORDER GROUP,4.9,NA
OET,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.8,44.7
OET,10/4/2025,UROLOGY,13.2,132.1
OET,10/4/2025,WOMEN'S HEALTH,17.7,47.8
ALM,10/4/2025,AUDIOLOGY,12.8,92.2
ALM,10/4/2025,CARDIOLOGY,14.3,32.9
ALM,10/4/2025,DENTAL,8.8,44.2
ALM,10/4/2025,DERMATOLOGY,13,55.3
ALM,10/4/2025,ENDOCRINOLOGY,3.9,30.3
ALM,10/4/2025,GASTROENTEROLOGY,23,174.6
ALM,10/4/2025,MENTAL HEALTH GROUP,4.2,NA
ALM,10/4/2025,MENTAL HEALTH INDIVIDUAL,6.3,36.4
ALM,10/4/2025,NEUROLOGY,25,144.3
ALM,10/4/2025,OB/GYN,10.1,73.1
ALM,10/4/2025,OCCUPATIONAL THERAPY,21.8,52.1
ALM,10/4/2025,ONCOLOGY,3.9,58.2
ALM,10/4/2025,ORTHOPEDICS,9.9,37
ALM,10/4/2025,PAIN MEDICINE,23.5,45.7
ALM,10/4/2025,PHYSICAL THERAPY,36.1,67
ALM,10/4/2025,PRIMARY CARE,6.5,31.5
ALM,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.4,16.5
ALM,10/4/2025,PULMONOLOGY,16.1,52.8
ALM,10/4/2025,SLEEP MEDICINE,6.8,46.1
ALM,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,6.4,NA
ALM,10/4/2025,UROLOGY,16.5,57
ALM,10/4/2025,WOMEN'S HEALTH,2.9,13.2
MEDB,10/4/2025,AUDIOLOGY,5.3,65
MEDB,10/4/2025,CARDIOLOGY,9.1,25.6
MEDB,10/4/2025,DENTAL,3.5,59.6
MEDB,10/4/2025,DERMATOLOGY,3.4,31.5
MEDB,10/4/2025,ENDOCRINOLOGY,14.7,61.5
MEDB,10/4/2025,GASTROENTEROLOGY,25.5,55.5
MEDB,10/4/2025,MENTAL HEALTH GROUP,4.7,NA
MEDB,10/4/2025,MENTAL HEALTH INDIVIDUAL,9.7,44.8
MEDB,10/4/2025,NEUROLOGY,6.4,32.6
MEDB,10/4/2025,OB/GYN,6.2,71.5
MEDB,10/4/2025,OCCUPATIONAL THERAPY,9.9,35.8
MEDB,10/4/2025,ONCOLOGY,2.9,62.3
MEDB,10/4/2025,OPHTHALMOLOGY,1.3,12.1
MEDB,10/4/2025,OPTOMETRY,1.5,33.4
MEDB,10/4/2025,ORTHOPEDICS,2.2,13.4
MEDB,10/4/2025,PAIN MEDICINE,3.4,24.8
MEDB,10/4/2025,PHYSICAL THERAPY,10.3,42.9
MEDB,10/4/2025,PODIATRY,2.1,29
MEDB,10/4/2025,PRIMARY CARE,2.8,29
MEDB,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.1,40.3
MEDB,10/4/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.9,NA
MEDB,10/4/2025,PULMONOLOGY,15.8,35.5
MEDB,10/4/2025,SLEEP MEDICINE,41.8,108.3
MEDB,10/4/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2,11.7
MEDB,10/4/2025,UROLOGY,5.2,77.7
MEDB,10/4/2025,WOMEN'S HEALTH,4.1,22.4
TEC,10/4/2025,AUDIOLOGY,2.6,22.3
TEC,10/4/2025,CARDIOLOGY,3.7,13.2
TEC,10/4/2025,DENTAL,2.2,31.5
TEC,10/4/2025,DERMATOLOGY,10.1,101.7
TEC,10/4/2025,ENDOCRINOLOGY,5.6,58.2
TEC,10/4/2025,GASTROENTEROLOGY,2.3,30.7
TEC,10/4/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/4/2025,MENTAL HEALTH INDIVIDUAL,12.4,46.2
TEC,10/4/2025,NEUROLOGY,0,NA
TEC,10/4/2025,OB/GYN,3.9,17.3
TEC,10/4/2025,OCCUPATIONAL THERAPY,9.4,32
TEC,10/4/2025,ONCOLOGY,1.9,30
TEC,10/4/2025,OPHTHALMOLOGY,0.1,NA
TEC,10/4/2025,OPTOMETRY,4.3,30.6
TEC,10/4/2025,ORTHOPEDICS,1.6,19.2
TEC,10/4/2025,PAIN MEDICINE,9.9,53.8
TEC,10/4/2025,PHYSICAL THERAPY,2.6,24.7
TEC,10/4/2025,PODIATRY,2.2,26.4
TEC,10/4/2025,PRIMARY CARE,1.4,10.5
TEC,10/4/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.2,0.4
TEC,10/4/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,3.9,NA
TEC,10/4/2025,PULMONOLOGY,12.9,30.6
TEC,10/4/2025,SLEEP MEDICINE,5.2,18.6
TEC,10/4/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/4/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,8
TEC,10/4/2025,UROLOGY,3,30.4
TEC,10/4/2025,WOMEN'S HEALTH,1.2,6.3
DAL,10/6/2025,AUDIOLOGY,0.8,10.5
DAL,10/6/2025,CARDIOLOGY,11,30
DAL,10/6/2025,DENTAL,11.7,33
DAL,10/6/2025,ENDOCRINOLOGY,11,58.4
DAL,10/6/2025,GASTROENTEROLOGY,10.6,34.6
DAL,10/6/2025,MENTAL HEALTH GROUP,0.4,NA
DAL,10/6/2025,MENTAL HEALTH INDIVIDUAL,5.6,15.8
DAL,10/6/2025,NEUROLOGY,33,156.5
DAL,10/6/2025,OB/GYN,16.2,50.5
DAL,10/6/2025,OCCUPATIONAL THERAPY,11,20.3
DAL,10/6/2025,ONCOLOGY,3.1,27.3
DAL,10/6/2025,OPHTHALMOLOGY,8.1,43
DAL,10/6/2025,OPTOMETRY,23,84.9
DAL,10/6/2025,ORTHOPEDICS,10.9,31.2
DAL,10/6/2025,PAIN MEDICINE,5.8,36.5
DAL,10/6/2025,PHYSICAL THERAPY,21.5,42.6
DAL,10/6/2025,PODIATRY,20.6,50.2
DAL,10/6/2025,PRIMARY CARE,5.5,28.7
DAL,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.5,22.9
DAL,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.3,NA
DAL,10/6/2025,PULMONOLOGY,9.6,19
DAL,10/6/2025,SLEEP MEDICINE,9.2,35.2
DAL,10/6/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5,57
DAL,10/6/2025,UROLOGY,17,70.1
OET,10/6/2025,AUDIOLOGY,29.5,88.8
OET,10/6/2025,CARDIOLOGY,18.2,59.8
OET,10/6/2025,DENTAL,37.3,92.1
OET,10/6/2025,DERMATOLOGY,27.8,78.1
OET,10/6/2025,ENDOCRINOLOGY,4.6,15.4
OET,10/6/2025,GASTROENTEROLOGY,25.2,109.3
OET,10/6/2025,MENTAL HEALTH GROUP,1.9,11
OET,10/6/2025,MENTAL HEALTH INDIVIDUAL,29.2,25.7
OET,10/6/2025,NEUROLOGY,12.1,90.5
OET,10/6/2025,OB/GYN,13.7,70.2
OET,10/6/2025,OCCUPATIONAL THERAPY,37.8,45.6
OET,10/6/2025,ONCOLOGY,2,55
OET,10/6/2025,OPHTHALMOLOGY,13.2,62.5
OET,10/6/2025,OPTOMETRY,18.5,87
OET,10/6/2025,ORTHOPEDICS,7.5,34.4
OET,10/6/2025,PAIN MEDICINE,25.9,37.9
OET,10/6/2025,PHYSICAL THERAPY,14,46.1
OET,10/6/2025,PODIATRY,22.4,85.4
OET,10/6/2025,PRIMARY CARE,13.2,59.7
OET,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.1,30.1
OET,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,7,NA
OET,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.6,NA
OET,10/6/2025,PULMONOLOGY,42.5,99.8
OET,10/6/2025,SLEEP MEDICINE,8.7,128.7
OET,10/6/2025,SUBSTANCE USE DISORDER GROUP,5,NA
OET,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,9.3,43
OET,10/6/2025,UROLOGY,12.5,133.7
OET,10/6/2025,WOMEN'S HEALTH,19.7,53.3
ALM,10/6/2025,AUDIOLOGY,10.4,88.7
ALM,10/6/2025,CARDIOLOGY,14,32.9
ALM,10/6/2025,DENTAL,8.8,44
ALM,10/6/2025,DERMATOLOGY,13.5,58.5
ALM,10/6/2025,ENDOCRINOLOGY,4.1,28.3
ALM,10/6/2025,GASTROENTEROLOGY,24.1,172.8
ALM,10/6/2025,MENTAL HEALTH GROUP,6.2,NA
ALM,10/6/2025,MENTAL HEALTH INDIVIDUAL,6.9,36.6
ALM,10/6/2025,NEUROLOGY,24.5,143.6
ALM,10/6/2025,OB/GYN,9,75.2
ALM,10/6/2025,OCCUPATIONAL THERAPY,22.4,52
ALM,10/6/2025,ONCOLOGY,3.9,56.4
ALM,10/6/2025,ORTHOPEDICS,10.4,37.6
ALM,10/6/2025,PAIN MEDICINE,23.8,41.9
ALM,10/6/2025,PHYSICAL THERAPY,36.1,67.4
ALM,10/6/2025,PRIMARY CARE,6.3,31.6
ALM,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.8,16.2
ALM,10/6/2025,PULMONOLOGY,18,55.9
ALM,10/6/2025,SLEEP MEDICINE,6.5,46.8
ALM,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.9,NA
ALM,10/6/2025,UROLOGY,17,57.8
ALM,10/6/2025,WOMEN'S HEALTH,2.8,13.5
MEDB,10/6/2025,AUDIOLOGY,5.4,67.1
MEDB,10/6/2025,CARDIOLOGY,9,24.1
MEDB,10/6/2025,DENTAL,3.4,60.8
MEDB,10/6/2025,DERMATOLOGY,3.1,32.5
MEDB,10/6/2025,ENDOCRINOLOGY,13.2,66.2
MEDB,10/6/2025,GASTROENTEROLOGY,22.6,57.9
MEDB,10/6/2025,MENTAL HEALTH GROUP,4.3,NA
MEDB,10/6/2025,MENTAL HEALTH INDIVIDUAL,10.4,50
MEDB,10/6/2025,NEUROLOGY,6.4,33.1
MEDB,10/6/2025,OB/GYN,6.2,76.5
MEDB,10/6/2025,OCCUPATIONAL THERAPY,11.2,37.4
MEDB,10/6/2025,ONCOLOGY,2.9,63.6
MEDB,10/6/2025,OPHTHALMOLOGY,1.4,13
MEDB,10/6/2025,OPTOMETRY,1.6,35.1
MEDB,10/6/2025,ORTHOPEDICS,2.2,13.8
MEDB,10/6/2025,PAIN MEDICINE,3.3,25.8
MEDB,10/6/2025,PHYSICAL THERAPY,11.8,45
MEDB,10/6/2025,PODIATRY,2.1,29.3
MEDB,10/6/2025,PRIMARY CARE,2.8,29.5
MEDB,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.2,40.6
MEDB,10/6/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.3,NA
MEDB,10/6/2025,PULMONOLOGY,14.6,33.6
MEDB,10/6/2025,SLEEP MEDICINE,40.7,108.6
MEDB,10/6/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.4,11.7
MEDB,10/6/2025,UROLOGY,4.9,76.1
MEDB,10/6/2025,WOMEN'S HEALTH,4.1,23.3
TEC,10/6/2025,AUDIOLOGY,2.8,22.6
TEC,10/6/2025,CARDIOLOGY,3.3,22.2
TEC,10/6/2025,DENTAL,2,30.5
TEC,10/6/2025,DERMATOLOGY,10.2,102.7
TEC,10/6/2025,ENDOCRINOLOGY,7.8,58
TEC,10/6/2025,GASTROENTEROLOGY,2.7,30.7
TEC,10/6/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/6/2025,MENTAL HEALTH INDIVIDUAL,12.3,39.6
TEC,10/6/2025,NEUROLOGY,0,NA
TEC,10/6/2025,OB/GYN,4.5,17.3
TEC,10/6/2025,OCCUPATIONAL THERAPY,8.8,27.8
TEC,10/6/2025,ONCOLOGY,1.6,30.4
TEC,10/6/2025,OPHTHALMOLOGY,0.2,NA
TEC,10/6/2025,OPTOMETRY,4.4,32.5
TEC,10/6/2025,ORTHOPEDICS,1.7,19
TEC,10/6/2025,PAIN MEDICINE,9.2,50.9
TEC,10/6/2025,PHYSICAL THERAPY,2.4,23.9
TEC,10/6/2025,PODIATRY,2.4,26.2
TEC,10/6/2025,PRIMARY CARE,1.6,11
TEC,10/6/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.4
TEC,10/6/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7,NA
TEC,10/6/2025,PULMONOLOGY,12.2,38.7
TEC,10/6/2025,SLEEP MEDICINE,5.8,21.5
TEC,10/6/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/6/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.8,10
TEC,10/6/2025,UROLOGY,3.3,29
TEC,10/6/2025,WOMEN'S HEALTH,1.1,6.1
DAL,10/7/2025,AUDIOLOGY,0.8,10.8
DAL,10/7/2025,CARDIOLOGY,10.8,29.1
DAL,10/7/2025,DENTAL,11.8,33.4
DAL,10/7/2025,ENDOCRINOLOGY,11.5,57.7
DAL,10/7/2025,GASTROENTEROLOGY,10.3,34.3
DAL,10/7/2025,MENTAL HEALTH GROUP,0.6,NA
DAL,10/7/2025,MENTAL HEALTH INDIVIDUAL,5.5,15.2
DAL,10/7/2025,NEUROLOGY,32.3,155.4
DAL,10/7/2025,OB/GYN,16.1,50.6
DAL,10/7/2025,OCCUPATIONAL THERAPY,11.1,19.8
DAL,10/7/2025,ONCOLOGY,3,26.9
DAL,10/7/2025,OPHTHALMOLOGY,8,44.5
DAL,10/7/2025,OPTOMETRY,23.2,83.9
DAL,10/7/2025,ORTHOPEDICS,11.1,31
DAL,10/7/2025,PAIN MEDICINE,5.6,36.4
DAL,10/7/2025,PHYSICAL THERAPY,21.9,43.2
DAL,10/7/2025,PODIATRY,20.5,49.2
DAL,10/7/2025,PRIMARY CARE,5.5,29.2
DAL,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.5,23.2
DAL,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.8,NA
DAL,10/7/2025,PULMONOLOGY,9.4,20.6
DAL,10/7/2025,SLEEP MEDICINE,9.2,36
DAL,10/7/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.5,54
DAL,10/7/2025,UROLOGY,16.7,68.5
OET,10/7/2025,AUDIOLOGY,29.6,89.5
OET,10/7/2025,CARDIOLOGY,18.9,59.6
OET,10/7/2025,DENTAL,37.5,81.3
OET,10/7/2025,DERMATOLOGY,28.3,81.4
OET,10/7/2025,ENDOCRINOLOGY,4.5,15
OET,10/7/2025,GASTROENTEROLOGY,23.1,110.3
OET,10/7/2025,MENTAL HEALTH GROUP,1.9,11
OET,10/7/2025,MENTAL HEALTH INDIVIDUAL,29.1,25.8
OET,10/7/2025,NEUROLOGY,12.6,89.5
OET,10/7/2025,OB/GYN,13.3,66.1
OET,10/7/2025,OCCUPATIONAL THERAPY,37.4,45.4
OET,10/7/2025,ONCOLOGY,1.9,56.9
OET,10/7/2025,OPHTHALMOLOGY,13.4,63.9
OET,10/7/2025,OPTOMETRY,19,87.8
OET,10/7/2025,ORTHOPEDICS,7.6,33.7
OET,10/7/2025,PAIN MEDICINE,26.2,38.5
OET,10/7/2025,PHYSICAL THERAPY,15,46.5
OET,10/7/2025,PODIATRY,22.8,85.8
OET,10/7/2025,PRIMARY CARE,13,60
OET,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.2,29.8
OET,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,9.5,NA
OET,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.7,NA
OET,10/7/2025,PULMONOLOGY,41.2,95.4
OET,10/7/2025,SLEEP MEDICINE,9,129.6
OET,10/7/2025,SUBSTANCE USE DISORDER GROUP,5.3,NA
OET,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,9.4,43
OET,10/7/2025,UROLOGY,12.6,137
OET,10/7/2025,WOMEN'S HEALTH,19.7,51.9
ALM,10/7/2025,AUDIOLOGY,10.1,89.3
ALM,10/7/2025,CARDIOLOGY,14.2,33.9
ALM,10/7/2025,DENTAL,9,44.1
ALM,10/7/2025,DERMATOLOGY,14.1,62.1
ALM,10/7/2025,ENDOCRINOLOGY,3.8,27
ALM,10/7/2025,GASTROENTEROLOGY,25,170.1
ALM,10/7/2025,MENTAL HEALTH GROUP,7,NA
ALM,10/7/2025,MENTAL HEALTH INDIVIDUAL,6.7,37.4
ALM,10/7/2025,NEUROLOGY,24.7,144.6
ALM,10/7/2025,OB/GYN,9.2,72.4
ALM,10/7/2025,OCCUPATIONAL THERAPY,23.5,52.2
ALM,10/7/2025,ONCOLOGY,3.9,54.1
ALM,10/7/2025,ORTHOPEDICS,10.7,37.6
ALM,10/7/2025,PAIN MEDICINE,23.1,42.2
ALM,10/7/2025,PHYSICAL THERAPY,36.6,68
ALM,10/7/2025,PRIMARY CARE,6.2,32.1
ALM,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.9,16.1
ALM,10/7/2025,PULMONOLOGY,18.7,55.3
ALM,10/7/2025,SLEEP MEDICINE,6.6,45.9
ALM,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.7,NA
ALM,10/7/2025,UROLOGY,17.1,58.1
ALM,10/7/2025,WOMEN'S HEALTH,2.5,13.2
MEDB,10/7/2025,AUDIOLOGY,5.3,68.5
MEDB,10/7/2025,CARDIOLOGY,9.5,24.5
MEDB,10/7/2025,DENTAL,3.5,60.5
MEDB,10/7/2025,DERMATOLOGY,3,33.5
MEDB,10/7/2025,ENDOCRINOLOGY,13.4,64.9
MEDB,10/7/2025,GASTROENTEROLOGY,21.7,62.2
MEDB,10/7/2025,MENTAL HEALTH GROUP,4,NA
MEDB,10/7/2025,MENTAL HEALTH INDIVIDUAL,10.7,54.3
MEDB,10/7/2025,NEUROLOGY,6.1,32.8
MEDB,10/7/2025,OB/GYN,5.6,76.5
MEDB,10/7/2025,OCCUPATIONAL THERAPY,11.5,38.8
MEDB,10/7/2025,ONCOLOGY,2.9,63.3
MEDB,10/7/2025,OPHTHALMOLOGY,1.5,13.1
MEDB,10/7/2025,OPTOMETRY,1.6,34.3
MEDB,10/7/2025,ORTHOPEDICS,2,13.4
MEDB,10/7/2025,PAIN MEDICINE,3.5,24.5
MEDB,10/7/2025,PHYSICAL THERAPY,11.8,45
MEDB,10/7/2025,PODIATRY,2,29.7
MEDB,10/7/2025,PRIMARY CARE,2.8,29.1
MEDB,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.2,41.4
MEDB,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,17.8,NA
MEDB,10/7/2025,PULMONOLOGY,14.2,33.7
MEDB,10/7/2025,SLEEP MEDICINE,38.9,107.8
MEDB,10/7/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.4,11.7
MEDB,10/7/2025,UROLOGY,4.9,75.7
MEDB,10/7/2025,WOMEN'S HEALTH,4.1,22.5
TEC,10/7/2025,AUDIOLOGY,2.8,23.1
TEC,10/7/2025,CARDIOLOGY,3.4,23.2
TEC,10/7/2025,DENTAL,2,29.4
TEC,10/7/2025,DERMATOLOGY,10.3,93.2
TEC,10/7/2025,ENDOCRINOLOGY,8.1,52.9
TEC,10/7/2025,GASTROENTEROLOGY,2.5,30.3
TEC,10/7/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/7/2025,MENTAL HEALTH INDIVIDUAL,12.2,0.6
TEC,10/7/2025,NEUROLOGY,0,NA
TEC,10/7/2025,OB/GYN,3.9,17.3
TEC,10/7/2025,OCCUPATIONAL THERAPY,8.7,28.8
TEC,10/7/2025,ONCOLOGY,1.7,30.4
TEC,10/7/2025,OPHTHALMOLOGY,0.2,NA
TEC,10/7/2025,OPTOMETRY,4.5,32.5
TEC,10/7/2025,ORTHOPEDICS,1.7,19.9
TEC,10/7/2025,PAIN MEDICINE,9,51.3
TEC,10/7/2025,PHYSICAL THERAPY,2.5,23.9
TEC,10/7/2025,PODIATRY,2.5,25.1
TEC,10/7/2025,PRIMARY CARE,1.6,11
TEC,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1,0.2
TEC,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.8,NA
TEC,10/7/2025,PULMONOLOGY,13.3,38.9
TEC,10/7/2025,SLEEP MEDICINE,5.6,22.3
TEC,10/7/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,10
TEC,10/7/2025,UROLOGY,3.9,28.5
TEC,10/7/2025,WOMEN'S HEALTH,1.2,4.5
DAL,10/9/2025,AUDIOLOGY,0.8,10.7
DAL,10/9/2025,CARDIOLOGY,10.6,28.8
DAL,10/9/2025,DENTAL,11.3,33.2
DAL,10/9/2025,ENDOCRINOLOGY,11,57.8
DAL,10/9/2025,GASTROENTEROLOGY,10.5,35.2
DAL,10/9/2025,MENTAL HEALTH GROUP,0.6,NA
DAL,10/9/2025,MENTAL HEALTH INDIVIDUAL,5.5,15.2
DAL,10/9/2025,NEUROLOGY,31.6,152
DAL,10/9/2025,OB/GYN,15.4,50.5
DAL,10/9/2025,OCCUPATIONAL THERAPY,10.6,18.4
DAL,10/9/2025,ONCOLOGY,3,27.7
DAL,10/9/2025,OPHTHALMOLOGY,7.8,39.6
DAL,10/9/2025,OPTOMETRY,22.9,83.6
DAL,10/9/2025,ORTHOPEDICS,11,30.5
